AAPL,16-Nov-11,-1.913
AAPL,15-Nov-11,-1.044
AAPL,14-Nov-11,2.523
AAPL,11-Nov-11,-1.394
AAPL,10-Nov-11,-0.156
AAPL,9-Nov-11,-2.545
AAPL,8-Nov-11,-2.696
AAPL,7-Nov-11,1.626
AAPL,4-Nov-11,-0.127
AAPL,3-Nov-11,-0.702
AAPL,2-Nov-11,1.424
AAPL,1-Nov-11,0.227
AAPL,31-Oct-11,-2.043
AAPL,28-Oct-11,-0.042
AAPL,27-Oct-11,0.064
AAPL,26-Oct-11,1.021
AAPL,25-Oct-11,0.711
AAPL,24-Oct-11,-1.972
AAPL,21-Oct-11,3.284
AAPL,20-Oct-11,-0.617
AAPL,19-Oct-11,-0.83
AAPL,18-Oct-11,-5.594
AAPL,17-Oct-11,0.536
AAPL,14-Oct-11,-0.476
AAPL,13-Oct-11,3.322
AAPL,12-Oct-11,1.552
AAPL,11-Oct-11,0.475
AAPL,10-Oct-11,2.953
AAPL,7-Oct-11,5.141
AAPL,6-Oct-11,-2.006
AAPL,5-Oct-11,-0.233
AAPL,4-Oct-11,1.544
AAPL,3-Oct-11,-0.561
AAPL,30-Sep-11,-1.762
AAPL,29-Sep-11,-2.368
AAPL,28-Sep-11,-1.622
AAPL,27-Sep-11,-0.564
AAPL,26-Sep-11,-0.97
AAPL,23-Sep-11,-0.279
AAPL,22-Sep-11,0.617
AAPL,21-Sep-11,-2.504
AAPL,20-Sep-11,-0.317
AAPL,19-Sep-11,0.442
AAPL,16-Sep-11,2.779
AAPL,15-Sep-11,1.919
AAPL,14-Sep-11,0.94
AAPL,13-Sep-11,1.217
AAPL,12-Sep-11,1.232
AAPL,9-Sep-11,0.652
AAPL,8-Sep-11,-1.734
AAPL,7-Sep-11,0.055
AAPL,6-Sep-11,1.103
AAPL,2-Sep-11,1.521
AAPL,1-Sep-11,-1.832
AAPL,31-Aug-11,-0.987
AAPL,30-Aug-11,-1.323
AAPL,29-Aug-11,0.005
AAPL,26-Aug-11,1.666
AAPL,25-Aug-11,2.638
AAPL,24-Aug-11,-0.654
AAPL,23-Aug-11,0.691
AAPL,22-Aug-11,4.814
AAPL,19-Aug-11,0.115
AAPL,18-Aug-11,-2.737
AAPL,17-Aug-11,-3.782
AAPL,16-Aug-11,-0.011
AAPL,15-Aug-11,-0.764
AAPL,12-Aug-11,1.703
AAPL,11-Aug-11,0.88
AAPL,10-Aug-11,2.752
AAPL,9-Aug-11,-2.759
AAPL,8-Aug-11,5.889
AAPL,5-Aug-11,-5.463
AAPL,4-Aug-11,-0.994
AAPL,3-Aug-11,-3.872
AAPL,2-Aug-11,0.941
AAPL,1-Aug-11,-1.976
AAPL,29-Jul-11,1.606
AAPL,28-Jul-11,-0.342
AAPL,27-Jul-11,-0.196
AAPL,26-Jul-11,-2.682
AAPL,25-Jul-11,1.232
AAPL,22-Jul-11,1.322
AAPL,21-Jul-11,1.552
AAPL,20-Jul-11,0.101
AAPL,19-Jul-11,2.667
AAPL,18-Jul-11,0.816
AAPL,15-Jul-11,2.433
AAPL,14-Jul-11,1.998
AAPL,13-Jul-11,-0.07
AAPL,12-Jul-11,1.207
AAPL,11-Jul-11,-0.071
AAPL,8-Jul-11,-1.587
AAPL,7-Jul-11,0.703
AAPL,6-Jul-11,1.547
AAPL,5-Jul-11,0.667
AAPL,1-Jul-11,1.797
AAPL,30-Jun-11,2.261
AAPL,29-Jun-11,0.488
AAPL,28-Jun-11,-0.364
AAPL,27-Jun-11,0.97
AAPL,24-Jun-11,1.744
AAPL,23-Jun-11,-1.473
AAPL,22-Jun-11,2.672
AAPL,21-Jun-11,-0.827
AAPL,20-Jun-11,3.165
AAPL,17-Jun-11,-1.542
AAPL,16-Jun-11,-1.507
AAPL,15-Jun-11,-0.487
AAPL,14-Jun-11,-1.712
AAPL,13-Jun-11,1.788
AAPL,10-Jun-11,0.215
AAPL,9-Jun-11,-1.686
AAPL,8-Jun-11,-0.226
AAPL,7-Jun-11,0.06
AAPL,6-Jun-11,-1.775
AAPL,3-Jun-11,-1.572
AAPL,2-Jun-11,-0.769
AAPL,1-Jun-11,0.171
AAPL,31-May-11,-0.667
AAPL,27-May-11,3.088
AAPL,26-May-11,0.719
AAPL,25-May-11,-0.529
AAPL,24-May-11,1.382
AAPL,23-May-11,-0.661
AAPL,20-May-11,-0.245
AAPL,19-May-11,-1.559
AAPL,18-May-11,0.194
AAPL,17-May-11,1.11
AAPL,16-May-11,0.852
AAPL,13-May-11,-2.115
AAPL,12-May-11,-1.751
AAPL,11-May-11,-0.19
AAPL,10-May-11,-0.635
AAPL,9-May-11,0.532
AAPL,6-May-11,0.271
AAPL,5-May-11,-0.026
AAPL,4-May-11,-0.807
AAPL,3-May-11,0.393
AAPL,2-May-11,0.554
AAPL,29-Apr-11,-1.1
AAPL,28-Apr-11,0.975
AAPL,27-Apr-11,-0.971
AAPL,26-Apr-11,-0.077
AAPL,25-Apr-11,-0.734
AAPL,21-Apr-11,0.659
AAPL,20-Apr-11,2.421
AAPL,19-Apr-11,1.347
AAPL,18-Apr-11,1.811
AAPL,15-Apr-11,1.341
AAPL,14-Apr-11,-1.492
AAPL,13-Apr-11,-1.104
AAPL,12-Apr-11,1.122
AAPL,11-Apr-11,0.484
AAPL,8-Apr-11,-1.271
AAPL,7-Apr-11,-0.893
AAPL,6-Apr-11,0.012
AAPL,5-Apr-11,-0.251
AAPL,4-Apr-11,-0.674
AAPL,1-Apr-11,-0.978
AAPL,31-Mar-11,-1.133
AAPL,30-Mar-11,-0.034
AAPL,29-Mar-11,-0.664
AAPL,28-Mar-11,0.148
AAPL,25-Mar-11,-0.313
AAPL,24-Mar-11,1.905
AAPL,23-Mar-11,1.704
AAPL,22-Mar-11,-0.589
AAPL,21-Mar-11,0.56
AAPL,18-Mar-11,2.61
AAPL,17-Mar-11,-1.186
AAPL,16-Mar-11,1.403
AAPL,15-Mar-11,-4.464
AAPL,14-Mar-11,-2.299
AAPL,11-Mar-11,0.446
AAPL,10-Mar-11,1.535
AAPL,9-Mar-11,-1.646
AAPL,8-Mar-11,-0.925
AAPL,7-Mar-11,0.113
AAPL,4-Mar-11,-1.289
AAPL,3-Mar-11,0.122
AAPL,2-Mar-11,2.113
AAPL,1-Mar-11,0.804
AAPL,28-Feb-11,-1.104
AAPL,25-Feb-11,1.45
AAPL,24-Feb-11,1.54
AAPL,23-Feb-11,0.076
AAPL,22-Feb-11,1.184
AAPL,18-Feb-11,-3.409
AAPL,17-Feb-11,-2.16
AAPL,16-Feb-11,-1.33
AAPL,15-Feb-11,0.897
AAPL,14-Feb-11,0.2
AAPL,11-Feb-11,0.653
AAPL,10-Feb-11,0.652
AAPL,9-Feb-11,-1.011
AAPL,8-Feb-11,0.833
AAPL,7-Feb-11,0.944
AAPL,4-Feb-11,1.553
AAPL,3-Feb-11,0.891
AAPL,2-Feb-11,-0.256
AAPL,1-Feb-11,-0.206
AAPL,31-Jan-11,1.683
AAPL,28-Jan-11,0.958
AAPL,27-Jan-11,-2.072
AAPL,26-Jan-11,-0.186
AAPL,25-Jan-11,0.718
AAPL,24-Jan-11,1.171
AAPL,21-Jan-11,3.284
AAPL,20-Jan-11,-1.792
AAPL,19-Jan-11,-1.818
AAPL,18-Jan-11,-0.531
AAPL,14-Jan-11,-2.247
AAPL,13-Jan-11,0.81
AAPL,12-Jan-11,0.366
AAPL,11-Jan-11,0.814
AAPL,10-Jan-11,-0.239
AAPL,7-Jan-11,1.886
AAPL,6-Jan-11,0.716
AAPL,5-Jan-11,-0.081
AAPL,4-Jan-11,0.818
AAPL,3-Jan-11,0.522
AAPL,31-Dec-10,2.173
AAPL,30-Dec-10,-0.34
AAPL,29-Dec-10,-0.501
AAPL,28-Dec-10,-0.055
AAPL,27-Dec-10,0.243
AAPL,23-Dec-10,0.334
AAPL,22-Dec-10,-0.48
AAPL,21-Dec-10,0.296
AAPL,20-Dec-10,0.618
AAPL,17-Dec-10,0.499
AAPL,16-Dec-10,-0.199
AAPL,15-Dec-10,0.278
AAPL,14-Dec-10,0.022
AAPL,13-Dec-10,-0.429
AAPL,10-Dec-10,0.346
AAPL,9-Dec-10,0.25
AAPL,8-Dec-10,-0.389
AAPL,7-Dec-10,0.88
AAPL,6-Dec-10,-0.606
AAPL,3-Dec-10,0.854
AAPL,2-Dec-10,-0.223
AAPL,1-Dec-10,0.553
AAPL,30-Nov-10,1.687
AAPL,29-Nov-10,-1.805
AAPL,26-Nov-10,0.594
AAPL,24-Nov-10,0.064
AAPL,23-Nov-10,1.966
AAPL,22-Nov-10,-1.478
AAPL,19-Nov-10,2.162
AAPL,18-Nov-10,-0.551
AAPL,17-Nov-10,2.639
AAPL,16-Nov-10,-0.361
AAPL,15-Nov-10,-1.775
AAPL,12-Nov-10,-0.321
AAPL,11-Nov-10,-2.725
AAPL,10-Nov-10,-0.431
AAPL,9-Nov-10,0.617
AAPL,8-Nov-10,-0.797
AAPL,5-Nov-10,0.47
AAPL,4-Nov-10,-0.358
AAPL,3-Nov-10,1.749
AAPL,2-Nov-10,1.112
AAPL,1-Nov-10,1.703
AAPL,29-Oct-10,1.063
AAPL,28-Oct-10,-1.396
AAPL,27-Oct-10,-0.841
AAPL,26-Oct-10,-0.071
AAPL,25-Oct-10,-0.256
AAPL,22-Oct-10,0.446
AAPL,21-Oct-10,-0.662
AAPL,20-Oct-10,-0.325
AAPL,19-Oct-10,0.336
AAPL,18-Oct-10,-2.676
AAPL,15-Oct-10,1.036
AAPL,14-Oct-10,4.112
AAPL,13-Oct-10,0.723
AAPL,12-Oct-10,0.536
AAPL,11-Oct-10,1.077
AAPL,8-Oct-10,0.439
AAPL,7-Oct-10,1.677
AAPL,6-Oct-10,0.01
AAPL,5-Oct-10,0.087
AAPL,4-Oct-10,3.697
AAPL,1-Oct-10,-1.373
AAPL,30-Sep-10,-0.433
AAPL,29-Sep-10,-1.26
AAPL,28-Sep-10,0.178
AAPL,27-Sep-10,-1.477
AAPL,24-Sep-10,-0.397
AAPL,23-Sep-10,1.177
AAPL,22-Sep-10,0.407
AAPL,21-Sep-10,1.403
AAPL,20-Sep-10,0.191
AAPL,17-Sep-10,2.854
AAPL,16-Sep-10,-0.434
AAPL,15-Sep-10,2.35
AAPL,14-Sep-10,0.806
AAPL,13-Sep-10,0.382
AAPL,10-Sep-10,1.378
AAPL,9-Sep-10,0.129
AAPL,8-Sep-10,0.057
AAPL,7-Sep-10,1.982
AAPL,6-Sep-10,-0.371
AAPL,3-Sep-10,0
AAPL,2-Sep-10,2.617
AAPL,1-Sep-10,0.735
AAPL,31-Aug-10,2.974
AAPL,30-Aug-10,0.247
AAPL,27-Aug-10,0.364
AAPL,26-Aug-10,0.558
AAPL,25-Aug-10,-1.075
AAPL,24-Aug-10,1.234
AAPL,23-Aug-10,-2.388
AAPL,20-Aug-10,-1.538
AAPL,19-Aug-10,-0.096
AAPL,18-Aug-10,-1.261
AAPL,17-Aug-10,0.437
AAPL,16-Aug-10,1.749
AAPL,13-Aug-10,-0.586
AAPL,12-Aug-10,-1.068
AAPL,11-Aug-10,0.64
AAPL,10-Aug-10,-3.554
AAPL,9-Aug-10,-0.894
AAPL,6-Aug-10,0.638
AAPL,5-Aug-10,-0.615
AAPL,4-Aug-10,-0.487
AAPL,3-Aug-10,0.401
AAPL,2-Aug-10,0.031
AAPL,30-Jul-10,1.788
AAPL,29-Jul-10,-0.333
AAPL,28-Jul-10,-1.092
AAPL,27-Jul-10,-1.181
AAPL,26-Jul-10,1.851
AAPL,23-Jul-10,-0.254
AAPL,22-Jul-10,0.355
AAPL,21-Jul-10,1.88
AAPL,20-Jul-10,0.933
AAPL,19-Jul-10,2.569
AAPL,16-Jul-10,-1.729
AAPL,15-Jul-10,-0.616
AAPL,14-Jul-10,-0.506
AAPL,13-Jul-10,0.369
AAPL,12-Jul-10,-2.13
AAPL,9-Jul-10,-0.901
AAPL,8-Jul-10,0.593
AAPL,7-Jul-10,-0.22
AAPL,6-Jul-10,4.034
AAPL,5-Jul-10,0.684
AAPL,2-Jul-10,0
AAPL,1-Jul-10,-0.62
AAPL,30-Jun-10,-1.213
AAPL,29-Jun-10,-1.811
AAPL,28-Jun-10,-4.521
AAPL,25-Jun-10,0.6
AAPL,24-Jun-10,-0.855
AAPL,23-Jun-10,-0.727
AAPL,22-Jun-10,-1.052
AAPL,21-Jun-10,1.362
AAPL,18-Jun-10,-1.423
AAPL,17-Jun-10,0.809
AAPL,16-Jun-10,1.729
AAPL,15-Jun-10,2.911
AAPL,14-Jun-10,2.128
AAPL,11-Jun-10,0.304
AAPL,10-Jun-10,1.198
AAPL,9-Jun-10,3.006
AAPL,8-Jun-10,-2.459
AAPL,7-Jun-10,-0.642
AAPL,4-Jun-10,-1.961
AAPL,3-Jun-10,-2.721
AAPL,2-Jun-10,-0.314
AAPL,1-Jun-10,1.196
AAPL,31-May-10,1.538
AAPL,28-May-10,0
AAPL,27-May-10,1.393
AAPL,26-May-10,3.785
AAPL,25-May-10,-0.453
AAPL,24-May-10,-0.624
AAPL,21-May-10,1.832
AAPL,20-May-10,1.918
AAPL,19-May-10,-4.26
AAPL,18-May-10,-1.593
AAPL,17-May-10,-0.732
AAPL,14-May-10,0.158
AAPL,13-May-10,-1.757
AAPL,12-May-10,-1.423
AAPL,11-May-10,2.171
AAPL,10-May-10,0.996
AAPL,7-May-10,7.687
AAPL,6-May-10,-4.219
AAPL,5-May-10,-3.801
AAPL,4-May-10,-1.044
AAPL,3-May-10,-2.88
AAPL,30-Apr-10,2.015
AAPL,29-Apr-10,-2.81
AAPL,28-Apr-10,2.691
AAPL,27-Apr-10,-0.168
AAPL,26-Apr-10,-2.768
AAPL,23-Apr-10,-0.491
AAPL,22-Apr-10,1.636
AAPL,21-Apr-10,2.797
AAPL,20-Apr-10,5.981
AAPL,19-Apr-10,-1.004
AAPL,16-Apr-10,-0.133
AAPL,15-Apr-10,-0.611
AAPL,14-Apr-10,1.315
AAPL,13-Apr-10,1.345
AAPL,12-Apr-10,0.058
AAPL,9-Apr-10,0.207
AAPL,8-Apr-10,0.767
AAPL,7-Apr-10,-0.27
AAPL,6-Apr-10,0.443
AAPL,5-Apr-10,0.44
AAPL,2-Apr-10,1.068
AAPL,1-Apr-10,0
AAPL,31-Mar-10,0.413
AAPL,30-Mar-10,-0.356
AAPL,29-Mar-10,1.485
AAPL,26-Mar-10,0.645
AAPL,25-Mar-10,1.875
AAPL,24-Mar-10,-1.186
AAPL,23-Mar-10,0.442
AAPL,22-Mar-10,1.606
AAPL,19-Mar-10,1.125
AAPL,18-Mar-10,-1.068
AAPL,17-Mar-10,0.236
AAPL,16-Mar-10,-0.147
AAPL,15-Mar-10,0.273
AAPL,12-Mar-10,-1.218
AAPL,11-Mar-10,0.488
AAPL,10-Mar-10,0.294
AAPL,9-Mar-10,0.816
AAPL,8-Mar-10,1.798
AAPL,5-Mar-10,0.059
AAPL,4-Mar-10,3.911
AAPL,3-Mar-10,0.659
AAPL,2-Mar-10,0.23
AAPL,1-Mar-10,-0.067
AAPL,26-Feb-10,2.136
AAPL,25-Feb-10,1.297
AAPL,24-Feb-10,0.668
AAPL,23-Feb-10,1.827
AAPL,22-Feb-10,-1.676
AAPL,19-Feb-10,-0.62
AAPL,18-Feb-10,-0.621
AAPL,17-Feb-10,0.188
AAPL,16-Feb-10,-0.418
AAPL,15-Feb-10,1.507
AAPL,12-Feb-10,0
AAPL,11-Feb-10,0.861
AAPL,10-Feb-10,1.819
AAPL,9-Feb-10,-0.545
AAPL,8-Feb-10,1.066
AAPL,5-Feb-10,-0.686
AAPL,4-Feb-10,1.776
AAPL,3-Feb-10,-3.604
AAPL,2-Feb-10,1.721
AAPL,1-Feb-10,0.58
AAPL,29-Jan-10,1.39
AAPL,28-Jan-10,-3.628
AAPL,27-Jan-10,-4.132
AAPL,26-Jan-10,0.942
AAPL,25-Jan-10,1.408
AAPL,22-Jan-10,2.695
AAPL,21-Jan-10,-4.96
AAPL,20-Jan-10,-1.724
AAPL,19-Jan-10,-1.544
AAPL,18-Jan-10,4.424
AAPL,15-Jan-10,0
AAPL,14-Jan-10,-1.671
AAPL,13-Jan-10,-0.579
AAPL,12-Jan-10,1.411
AAPL,11-Jan-10,-1.137
AAPL,8-Jan-10,-0.882
AAPL,7-Jan-10,0.665
AAPL,6-Jan-10,-0.185
AAPL,5-Jan-10,-1.591
AAPL,4-Jan-10,0.173
AAPL,1-Jan-10,1.556
AAPL,31-Dec-09,0
AAPL,30-Dec-09,-0.43
AAPL,29-Dec-09,1.215
AAPL,28-Dec-09,-1.186
AAPL,25-Dec-09,1.229
AAPL,24-Dec-09,0
AAPL,23-Dec-09,3.434
AAPL,22-Dec-09,0.868
AAPL,21-Dec-09,1.075
AAPL,18-Dec-09,1.433
AAPL,17-Dec-09,1.861
AAPL,16-Dec-09,-1.625
AAPL,15-Dec-09,0.443
AAPL,14-Dec-09,-1.427
AAPL,11-Dec-09,1.187
AAPL,10-Dec-09,-0.896
AAPL,9-Dec-09,-0.693
AAPL,8-Dec-09,4.177
AAPL,7-Dec-09,0.487
AAPL,4-Dec-09,-2.261
AAPL,3-Dec-09,-1.608
AAPL,2-Dec-09,0.127
AAPL,1-Dec-09,-0.376
AAPL,30-Nov-09,-1.471
AAPL,27-Nov-09,-0.339
AAPL,26-Nov-09,-1.763
AAPL,25-Nov-09,0
AAPL,24-Nov-09,-0.122
AAPL,23-Nov-09,-0.699
AAPL,20-Nov-09,2.981
AAPL,19-Nov-09,-0.294
AAPL,18-Nov-09,-2.646
AAPL,17-Nov-09,-0.502
AAPL,16-Nov-09,0.179
AAPL,13-Nov-09,1.066
AAPL,12-Nov-09,1.218
AAPL,11-Nov-09,-0.62
AAPL,10-Nov-09,0.133
AAPL,9-Nov-09,0.754
AAPL,6-Nov-09,3.664
AAPL,5-Nov-09,0.16
AAPL,4-Nov-09,1.688
AAPL,3-Nov-09,1.091
AAPL,2-Nov-09,-0.296
AAPL,30-Oct-09,0.43
AAPL,29-Oct-09,-3.998
AAPL,28-Oct-09,2.053
AAPL,27-Oct-09,-2.518
AAPL,26-Oct-09,-2.524
AAPL,23-Oct-09,-0.716
AAPL,22-Oct-09,-0.614
AAPL,21-Oct-09,0.137
AAPL,20-Oct-09,3.099
AAPL,19-Oct-09,4.688
AAPL,16-Oct-09,0.963
AAPL,15-Oct-09,-1.317
AAPL,14-Oct-09,-0.382
AAPL,13-Oct-09,0.668
AAPL,12-Oct-09,-0.414
AAPL,9-Oct-09,0.179
AAPL,8-Oct-09,0.634
AAPL,7-Oct-09,-0.515
AAPL,6-Oct-09,0.126
AAPL,5-Oct-09,2.145
AAPL,2-Oct-09,0.606
AAPL,1-Oct-09,2.234
AAPL,30-Sep-09,-2.422
AAPL,29-Sep-09,-0.016
AAPL,28-Sep-09,-0.414
AAPL,25-Sep-09,2.073
AAPL,24-Sep-09,-0.789
AAPL,23-Sep-09,-0.906
AAPL,22-Sep-09,0.553
AAPL,21-Sep-09,0.25
AAPL,18-Sep-09,-0.54
AAPL,17-Sep-09,0.255
AAPL,16-Sep-09,1.474
AAPL,15-Sep-09,3.831
AAPL,14-Sep-09,0.829
AAPL,11-Sep-09,0.906
AAPL,10-Sep-09,-0.232
AAPL,9-Sep-09,0.83
AAPL,8-Sep-09,-1.035
AAPL,4-Sep-09,1.538
AAPL,3-Sep-09,2.258
AAPL,2-Sep-09,0.829
AAPL,1-Sep-09,-0.073
AAPL,31-Aug-09,-1.73
AAPL,28-Aug-09,-1.082
AAPL,27-Aug-09,0.354
AAPL,26-Aug-09,1.219
AAPL,25-Aug-09,-1.175
AAPL,24-Aug-09,0.201
AAPL,21-Aug-09,-0.095
AAPL,20-Aug-09,1.738
AAPL,19-Aug-09,1.051
AAPL,18-Aug-09,0.366
AAPL,17-Aug-09,2.763
AAPL,14-Aug-09,-4.311
AAPL,13-Aug-09,-0.974
AAPL,12-Aug-09,1.881
AAPL,10-Aug-09,0.358
AAPL,7-Aug-09,-0.477
AAPL,6-Aug-09,0.976
AAPL,5-Aug-09,-0.727
AAPL,4-Aug-09,-0.266
AAPL,3-Aug-09,-0.529
AAPL,31-Jul-09,1.861
AAPL,30-Jul-09,0.369
AAPL,29-Jul-09,1.725
AAPL,28-Jul-09,0.019
AAPL,27-Jul-09,-0.062
AAPL,24-Jul-09,0.069
AAPL,23-Jul-09,1.375
AAPL,22-Jul-09,0.689
AAPL,21-Jul-09,3.452
AAPL,20-Jul-09,-0.916
AAPL,17-Jul-09,0.764
AAPL,16-Jul-09,2.867
AAPL,15-Jul-09,0.436
AAPL,14-Jul-09,3.24
AAPL,13-Jul-09,-0.049
AAPL,10-Jul-09,2.758
AAPL,9-Jul-09,1.584
AAPL,8-Jul-09,-0.627
AAPL,7-Jul-09,1.344
AAPL,6-Jul-09,-2.316
AAPL,3-Jul-09,-1.007
AAPL,2-Jul-09,0
AAPL,1-Jul-09,-1.967
AAPL,30-Jun-09,0.281
AAPL,29-Jun-09,0.324
AAPL,26-Jun-09,-0.33
AAPL,25-Jun-09,1.845
AAPL,24-Jun-09,2.672
AAPL,23-Jun-09,1.649
AAPL,22-Jun-09,-2.446
AAPL,19-Jun-09,-1.513
AAPL,18-Jun-09,2.649
AAPL,17-Jun-09,0.221
AAPL,16-Jun-09,-0.565
AAPL,15-Jun-09,0.191
AAPL,12-Jun-09,-0.642
AAPL,11-Jun-09,-2.129
AAPL,10-Jun-09,-0.214
AAPL,9-Jun-09,-1.731
AAPL,8-Jun-09,-0.786
AAPL,5-Jun-09,-0.567
AAPL,4-Jun-09,0.647
AAPL,3-Jun-09,1.979
AAPL,2-Jun-09,1.047
AAPL,1-Jun-09,0.1
AAPL,29-May-09,2.607
AAPL,28-May-09,0.548
AAPL,27-May-09,1.518
AAPL,26-May-09,1.736
AAPL,22-May-09,6.759
AAPL,21-May-09,-1.353
AAPL,20-May-09,-1.343
AAPL,19-May-09,-1.24
AAPL,18-May-09,0.632
AAPL,15-May-09,3.455
AAPL,14-May-09,-0.431
AAPL,13-May-09,2.896
AAPL,12-May-09,-3.962
AAPL,11-May-09,-3.975
AAPL,8-May-09,0.294
AAPL,7-May-09,0.101
AAPL,6-May-09,-2.596
AAPL,5-May-09,-0.158
AAPL,4-May-09,0.485
AAPL,1-May-09,3.796
AAPL,30-Apr-09,1.121
AAPL,29-Apr-09,0.551
AAPL,28-Apr-09,1.001
AAPL,27-Apr-09,-0.665
AAPL,24-Apr-09,0.67
AAPL,23-Apr-09,-1.196
AAPL,22-Apr-09,3.201
AAPL,21-Apr-09,-0.205
AAPL,20-Apr-09,1.046
AAPL,17-Apr-09,-2.366
AAPL,16-Apr-09,1.622
AAPL,15-Apr-09,3.239
AAPL,14-Apr-09,-0.566
AAPL,13-Apr-09,-1.589
AAPL,10-Apr-09,0.544
AAPL,9-Apr-09,0
AAPL,8-Apr-09,2.794
AAPL,7-Apr-09,1.148
AAPL,6-Apr-09,-2.913
AAPL,3-Apr-09,2.121
